<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
РусАква ао;D;20150609;000000;57;57;57;57;1000;0
РусАква ао;D;20150610;000000;52.6;55;52.6;55;300;0
РусАква ао;D;20150611;000000;55;55;52.1;52.1;300;0
РусАква ао;D;20150615;000000;53.1;53.5;53.1;53.5;300;0
РусАква ао;D;20150616;000000;53.1;57;53.1;56;600;0
РусАква ао;D;20150619;000000;54.2;54.2;54.1;54.1;200;0
РусАква ао;D;20150622;000000;58.6;58.9;58.6;58.9;400;0
РусАква ао;D;20150624;000000;59.6;59.6;53;55;4800;0
РусАква ао;D;20150625;000000;55;55;55;55;1600;0
РусАква ао;D;20150629;000000;53.1;53.1;53;53;800;0
РусАква ао;D;20150630;000000;52.9;53;52.9;53;5900;0
РусАква ао;D;20150706;000000;50.1;50.7;50;50.1;1400;0
РусАква ао;D;20150708;000000;45.7;49.6;43;47.2;3400;0
РусАква ао;D;20150709;000000;49.6;54.5;49.6;51.9;10800;0
РусАква ао;D;20150710;000000;51.9;51.9;47.9;51.9;300;0
РусАква ао;D;20150713;000000;51.8;51.8;50;50;300;0
РусАква ао;D;20150714;000000;48.8;50.2;48.7;50.2;400;0
РусАква ао;D;20150715;000000;50.2;50.2;50.2;50.2;100;0
РусАква ао;D;20150716;000000;50.1;50.1;50;50;2500;0
РусАква ао;D;20150717;000000;50.8;50.9;50.2;50.9;400;0
РусАква ао;D;20150720;000000;47.1;48.1;47;48.1;600;0
РусАква ао;D;20150721;000000;49.9;50.9;49.9;50.9;1400;0
РусАква ао;D;20150722;000000;50.9;50.9;50.9;50.9;100;0
РусАква ао;D;20150723;000000;47.5;50.9;47;50.9;2700;0
РусАква ао;D;20150724;000000;50.9;52;50.9;51.9;4300;0
РусАква ао;D;20150727;000000;47.5;50.6;47.2;50.6;500;0
РусАква ао;D;20150728;000000;50.7;52.9;50.7;50.9;1300;0
РусАква ао;D;20150729;000000;50.9;50.9;49.1;49.1;1200;0
РусАква ао;D;20150730;000000;50.9;50.9;50.9;50.9;200;0
РусАква ао;D;20150731;000000;51.1;51.1;51;51;200;0
РусАква ао;D;20150803;000000;50.1;59.8;49.1;52.6;3300;0
РусАква ао;D;20150804;000000;51;52;51;52;200;0
РусАква ао;D;20150805;000000;56.8;56.8;56.8;56.8;100;0
РусАква ао;D;20150807;000000;55.5;55.5;55.5;55.5;100;0
РусАква ао;D;20150810;000000;55.5;56.9;55.5;56.9;1100;0
РусАква ао;D;20150811;000000;56.1;56.1;47.5;54.9;8500;0
РусАква ао;D;20150812;000000;53;53;53;53;100;0
РусАква ао;D;20150813;000000;56.5;56.8;51.2;51.2;700;0
РусАква ао;D;20150817;000000;52.6;52.6;52.6;52.6;100;0
РусАква ао;D;20150818;000000;50.5;52.1;50;52;800;0
РусАква ао;D;20150819;000000;52;52;51.8;51.9;1500;0
РусАква ао;D;20150820;000000;51.9;51.9;51.9;51.9;600;0
РусАква ао;D;20150824;000000;51.9;51.9;48.5;48.5;200;0
РусАква ао;D;20150826;000000;50;50.8;50;50;400;0
РусАква ао;D;20150827;000000;51.9;51.9;50.9;50.9;1200;0
РусАква ао;D;20150831;000000;49.5;50.8;49.1;50.8;400;0
РусАква ао;D;20150901;000000;50.5;50.5;50.5;50.5;600;0
РусАква ао;D;20150902;000000;50.5;50.5;50.5;50.5;500;0
РусАква ао;D;20150903;000000;50.5;50.5;50.5;50.5;200;0
РусАква ао;D;20150904;000000;51.9;51.9;49.5;51.1;2000;0
